freq (Hz),leafValue( getData("out" ?result "noise") "b" 8 "M" 0.25 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 8 "M" 0.5 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 8 "M" 1 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 8 "M" 2 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 8 "M" 4 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 12 "M" 0.25 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 12 "M" 0.5 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 12 "M" 1 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 12 "M" 2 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 12 "M" 4 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 16 "M" 0.25 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 16 "M" 0.5 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 16 "M" 1 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 16 "M" 2 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 16 "M" 4 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 20 "M" 0.25 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 20 "M" 0.5 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 20 "M" 1 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 20 "M" 2 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 20 "M" 4 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 24 "M" 0.25 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 24 "M" 0.5 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 24 "M" 1 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 24 "M" 2 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 24 "M" 4 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 28 "M" 0.25 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 28 "M" 0.5 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 28 "M" 1 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 28 "M" 2 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 28 "M" 4 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 32 "M" 0.25 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 32 "M" 0.5 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 32 "M" 1 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 32 "M" 2 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 32 "M" 4 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 36 "M" 0.25 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 36 "M" 0.5 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 36 "M" 1 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 36 "M" 2 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 36 "M" 4 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 40 "M" 0.25 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 40 "M" 0.5 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 40 "M" 1 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 40 "M" 2 ) (A / sqrt(Hz)),leafValue( getData("out" ?result "noise") "b" 40 "M" 4 ) (A / sqrt(Hz))
2.63027E9,16.9724E-12,23.3912E-12,36.6840E-12,42.4688E-12,45.6943E-12,19.0635E-12,28.1033E-12,35.0348E-12,41.4796E-12,43.2431E-12,21.1435E-12,29.6892E-12,34.4531E-12,40.6113E-12,41.0218E-12,22.6196E-12,28.9162E-12,34.0309E-12,39.8353E-12,39.0287E-12,24.1416E-12,28.5311E-12,33.6786E-12,39.1192E-12,37.2445E-12,24.9595E-12,28.2727E-12,33.3735E-12,38.4453E-12,35.6486E-12,24.7979E-12,28.0615E-12,33.1033E-12,37.8033E-12,34.2215E-12,24.5413E-12,27.8776E-12,32.8596E-12,37.1865E-12,32.9446E-12,24.3530E-12,27.7138E-12,32.6365E-12,36.5913E-12,31.8012E-12
2.69153E9,16.9357E-12,23.3062E-12,36.6019E-12,42.2857E-12,45.1981E-12,19.0213E-12,28.0641E-12,34.9784E-12,41.2932E-12,42.7441E-12,21.1135E-12,29.6639E-12,34.3977E-12,40.4151E-12,40.5239E-12,22.6033E-12,28.8957E-12,33.9738E-12,39.6275E-12,38.5375E-12,24.1288E-12,28.5114E-12,33.6191E-12,38.8995E-12,36.7647E-12,24.9487E-12,28.2529E-12,33.3112E-12,38.2141E-12,35.1838E-12,24.7888E-12,28.0415E-12,33.0380E-12,37.5612E-12,33.7739E-12,24.5330E-12,27.8572E-12,32.7910E-12,36.9343E-12,32.5155E-12,24.3449E-12,27.6929E-12,32.5646E-12,36.3301E-12,31.3912E-12
2.75423E9,16.8994E-12,23.2187E-12,36.5124E-12,42.0897E-12,44.6908E-12,18.9792E-12,28.0218E-12,34.9167E-12,41.0948E-12,42.2370E-12,21.0824E-12,29.6366E-12,34.3371E-12,40.2073E-12,40.0208E-12,22.5861E-12,28.8736E-12,33.9118E-12,39.4084E-12,38.0437E-12,24.1153E-12,28.4902E-12,33.5548E-12,38.6689E-12,36.2846E-12,24.9375E-12,28.2318E-12,33.2441E-12,37.9723E-12,34.7204E-12,24.7793E-12,28.0201E-12,32.9678E-12,37.3091E-12,33.3290E-12,24.5242E-12,27.8353E-12,32.7175E-12,36.6728E-12,32.0903E-12,24.3365E-12,27.6706E-12,32.4878E-12,36.0601E-12,30.9860E-12
2.81838E9,16.8637E-12,23.1290E-12,36.4152E-12,41.8808E-12,44.1733E-12,18.9371E-12,27.9764E-12,34.8494E-12,40.8841E-12,41.7229E-12,21.0501E-12,29.6072E-12,34.2715E-12,39.9878E-12,39.5136E-12,22.5679E-12,28.8499E-12,33.8449E-12,39.1782E-12,37.5483E-12,24.1011E-12,28.4675E-12,33.4855E-12,38.4276E-12,35.8049E-12,24.9256E-12,28.2092E-12,33.1720E-12,37.7204E-12,34.2591E-12,24.7692E-12,27.9972E-12,32.8926E-12,37.0474E-12,32.8877E-12,24.5150E-12,27.8121E-12,32.6391E-12,36.4022E-12,31.6696E-12,24.3276E-12,27.6468E-12,32.4059E-12,35.7817E-12,30.5861E-12
2.88403E9,16.8284E-12,23.0372E-12,36.3103E-12,41.6591E-12,43.6467E-12,18.8952E-12,27.9279E-12,34.7767E-12,40.6614E-12,41.2028E-12,21.0168E-12,29.5757E-12,34.2007E-12,39.7568E-12,39.0033E-12,22.5488E-12,28.8245E-12,33.7729E-12,38.9370E-12,37.0523E-12,24.0862E-12,28.4434E-12,33.4112E-12,38.1759E-12,35.3265E-12,24.9132E-12,28.1851E-12,33.0949E-12,37.4587E-12,33.8007E-12,24.7588E-12,27.9729E-12,32.8125E-12,36.7764E-12,32.4505E-12,24.5055E-12,27.7874E-12,32.5557E-12,36.1230E-12,31.2541E-12,24.3185E-12,27.6217E-12,32.3192E-12,35.4954E-12,30.1921E-12
2.95121E9,16.7936E-12,22.9436E-12,36.1977E-12,41.4246E-12,43.1124E-12,18.8536E-12,27.8764E-12,34.6984E-12,40.4269E-12,40.6780E-12,20.9823E-12,29.5420E-12,34.1247E-12,39.5146E-12,38.4910E-12,22.5288E-12,28.7976E-12,33.6958E-12,38.6851E-12,36.5565E-12,24.0705E-12,28.4177E-12,33.3320E-12,37.9142E-12,34.8504E-12,24.9002E-12,28.1596E-12,33.0130E-12,37.1876E-12,33.3461E-12,24.7479E-12,27.9473E-12,32.7275E-12,36.4967E-12,32.0182E-12,24.4956E-12,27.7614E-12,32.4675E-12,35.8358E-12,30.8443E-12,24.3089E-12,27.5952E-12,32.2275E-12,35.2018E-12,29.8044E-12
3.01995E9,16.7594E-12,22.8485E-12,36.0776E-12,41.1778E-12,42.5716E-12,18.8122E-12,27.8218E-12,34.6146E-12,40.1809E-12,40.1498E-12,20.9469E-12,29.5064E-12,34.0437E-12,39.2617E-12,37.9780E-12,22.5079E-12,28.7690E-12,33.6139E-12,38.4232E-12,36.0623E-12,24.0541E-12,28.3906E-12,33.2480E-12,37.6430E-12,34.3775E-12,24.8868E-12,28.1328E-12,32.9263E-12,36.9077E-12,32.8960E-12,24.7367E-12,27.9202E-12,32.6377E-12,36.2090E-12,31.5916E-12,24.4854E-12,27.7340E-12,32.3744E-12,35.5413E-12,30.4409E-12,24.2991E-12,27.5674E-12,32.1310E-12,34.9017E-12,29.4237E-12
3.09030E9,16.7258E-12,22.7522E-12,35.9502E-12,40.9192E-12,42.0259E-12,18.7711E-12,27.7642E-12,34.5254E-12,39.9239E-12,39.6194E-12,20.9105E-12,29.4687E-12,33.9576E-12,38.9984E-12,37.4654E-12,22.4862E-12,28.7389E-12,33.5271E-12,38.1516E-12,35.5705E-12,24.0371E-12,28.3621E-12,33.1592E-12,37.3629E-12,33.9088E-12,24.8728E-12,28.1046E-12,32.8348E-12,36.6197E-12,32.4514E-12,24.7250E-12,27.8919E-12,32.5432E-12,35.9139E-12,31.1713E-12,24.4748E-12,27.7054E-12,32.2767E-12,35.2402E-12,30.0445E-12,24.2890E-12,27.5383E-12,32.0299E-12,34.5957E-12,29.0504E-12
3.16228E9,16.6927E-12,22.6549E-12,35.8157E-12,40.6493E-12,41.4768E-12,18.7304E-12,27.7039E-12,34.4309E-12,39.6565E-12,39.0885E-12,20.8732E-12,29.4290E-12,33.8666E-12,38.7256E-12,36.9545E-12,22.4636E-12,28.7073E-12,33.4356E-12,37.8712E-12,35.0825E-12,24.0195E-12,28.3323E-12,33.0657E-12,37.0747E-12,33.4453E-12,24.8584E-12,28.0751E-12,32.7388E-12,36.3243E-12,32.0130E-12,24.7131E-12,27.8623E-12,32.4442E-12,35.6122E-12,30.7580E-12,24.4640E-12,27.6755E-12,32.1745E-12,34.9333E-12,29.6556E-12,24.2787E-12,27.5079E-12,31.9243E-12,34.2847E-12,28.6849E-12
3.23594E9,16.6603E-12,22.5568E-12,35.6744E-12,40.3690E-12,40.9261E-12,18.6901E-12,27.6409E-12,34.3314E-12,39.3796E-12,38.5583E-12,20.8351E-12,29.3875E-12,33.7709E-12,38.4440E-12,36.4467E-12,22.4403E-12,28.6743E-12,33.3395E-12,37.5828E-12,34.5992E-12,24.0013E-12,28.3011E-12,32.9679E-12,36.7793E-12,32.9878E-12,24.8436E-12,28.0444E-12,32.6384E-12,36.0225E-12,31.5817E-12,24.7008E-12,27.8315E-12,32.3409E-12,35.3050E-12,30.3524E-12,24.4529E-12,27.6444E-12,32.0680E-12,34.6217E-12,29.2750E-12,24.2681E-12,27.4764E-12,31.8146E-12,33.9698E-12,28.3279E-12
3.31131E9,16.6285E-12,22.4584E-12,35.5268E-12,40.0792E-12,40.3754E-12,18.6503E-12,27.5753E-12,34.2272E-12,39.0940E-12,38.0306E-12,20.7963E-12,29.3443E-12,33.6708E-12,38.1545E-12,35.9434E-12,22.4162E-12,28.6399E-12,33.2392E-12,37.2873E-12,34.1220E-12,23.9825E-12,28.2688E-12,32.8659E-12,36.4777E-12,32.5375E-12,24.8284E-12,28.0125E-12,32.5340E-12,35.7153E-12,31.1584E-12,24.6883E-12,27.7996E-12,32.2336E-12,34.9931E-12,29.9553E-12,24.4416E-12,27.6122E-12,31.9576E-12,34.3062E-12,28.9030E-12,24.2573E-12,27.4439E-12,31.7008E-12,33.6518E-12,27.9798E-12
3.38844E9,16.5974E-12,22.3600E-12,35.3735E-12,39.7810E-12,39.8266E-12,18.6111E-12,27.5074E-12,34.1184E-12,38.8008E-12,37.5068E-12,20.7568E-12,29.2994E-12,33.5666E-12,37.8581E-12,35.4458E-12,22.3915E-12,28.6043E-12,33.1350E-12,36.9858E-12,33.6518E-12,23.9633E-12,28.2353E-12,32.7600E-12,36.1708E-12,32.0953E-12,24.8128E-12,27.9796E-12,32.4258E-12,35.4036E-12,30.7437E-12,24.6755E-12,27.7667E-12,32.1226E-12,34.6776E-12,29.5673E-12,24.4301E-12,27.5791E-12,31.8435E-12,33.9879E-12,28.5404E-12,24.2464E-12,27.4103E-12,31.5835E-12,33.3319E-12,27.6410E-12
3.46737E9,16.5669E-12,22.2617E-12,35.2149E-12,39.4756E-12,39.2814E-12,18.5724E-12,27.4375E-12,34.0056E-12,38.5011E-12,36.9885E-12,20.7168E-12,29.2530E-12,33.4586E-12,37.5561E-12,34.9552E-12,22.3661E-12,28.5676E-12,33.0271E-12,36.6794E-12,33.1899E-12,23.9436E-12,28.2008E-12,32.6507E-12,35.8599E-12,31.6621E-12,24.7970E-12,27.9457E-12,32.3141E-12,35.0887E-12,30.3385E-12,24.6625E-12,27.7329E-12,32.0082E-12,34.3597E-12,29.1890E-12,24.4185E-12,27.5450E-12,31.7261E-12,33.6680E-12,28.1875E-12,24.2354E-12,27.3758E-12,31.4629E-12,33.0110E-12,27.3120E-12
3.54813E9,16.5371E-12,22.1639E-12,35.0519E-12,39.1645E-12,38.7418E-12,18.5343E-12,27.3657E-12,33.8891E-12,38.1962E-12,36.4773E-12,20.6763E-12,29.2052E-12,33.3472E-12,37.2497E-12,34.4730E-12,22.3402E-12,28.5298E-12,32.9159E-12,36.3693E-12,32.7373E-12,23.9235E-12,28.1654E-12,32.5382E-12,35.5460E-12,31.2388E-12,24.7810E-12,27.9110E-12,32.1994E-12,34.7717E-12,29.9436E-12,24.6495E-12,27.6982E-12,31.8908E-12,34.0404E-12,28.8211E-12,24.4068E-12,27.5101E-12,31.6057E-12,33.3475E-12,27.8449E-12,24.2242E-12,27.3405E-12,31.3395E-12,32.6904E-12,26.9930E-12
3.63078E9,16.5080E-12,22.0670E-12,34.8851E-12,38.8489E-12,38.2094E-12,18.4969E-12,27.2924E-12,33.7694E-12,37.8875E-12,35.9747E-12,20.6355E-12,29.1563E-12,33.2329E-12,36.9400E-12,34.0004E-12,22.3139E-12,28.4913E-12,32.8020E-12,36.0568E-12,32.2950E-12,23.9032E-12,28.1293E-12,32.4230E-12,35.2306E-12,30.8262E-12,24.7648E-12,27.8755E-12,32.0821E-12,34.4539E-12,29.5595E-12,24.6363E-12,27.6629E-12,31.7709E-12,33.7211E-12,28.4640E-12,24.3951E-12,27.4746E-12,31.4829E-12,33.0277E-12,27.5131E-12,24.2131E-12,27.3046E-12,31.2136E-12,32.3710E-12,26.6846E-12
3.71535E9,16.4796E-12,21.9711E-12,34.7153E-12,38.5306E-12,37.6860E-12,18.4601E-12,27.2179E-12,33.6471E-12,37.5763E-12,35.4820E-12,20.5944E-12,29.1065E-12,33.1161E-12,36.6286E-12,33.5387E-12,22.2872E-12,28.4520E-12,32.6858E-12,35.7433E-12,31.8639E-12,23.8826E-12,28.0926E-12,32.3056E-12,34.9147E-12,30.4250E-12,24.7485E-12,27.8396E-12,31.9626E-12,34.1364E-12,29.1869E-12,24.6231E-12,27.6270E-12,31.6489E-12,33.4027E-12,28.1182E-12,24.3834E-12,27.4385E-12,31.3580E-12,32.7095E-12,27.1923E-12,24.2020E-12,27.2682E-12,31.0857E-12,32.0539E-12,26.3869E-12
3.80189E9,16.4519E-12,21.8766E-12,34.5435E-12,38.2109E-12,37.1734E-12,18.4240E-12,27.1424E-12,33.5228E-12,37.2641E-12,35.0007E-12,20.5532E-12,29.0559E-12,32.9975E-12,36.3168E-12,33.0888E-12,22.2602E-12,28.4122E-12,32.5678E-12,35.4299E-12,31.4450E-12,23.8620E-12,28.0554E-12,32.1864E-12,34.5998E-12,30.0361E-12,24.7322E-12,27.8032E-12,31.8415E-12,33.8204E-12,28.8263E-12,24.6100E-12,27.5908E-12,31.5252E-12,33.0866E-12,27.7842E-12,24.3717E-12,27.4021E-12,31.2317E-12,32.3941E-12,26.8828E-12,24.1910E-12,27.2314E-12,30.9564E-12,31.7403E-12,26.1001E-12
3.89045E9,16.4250E-12,21.7836E-12,34.3704E-12,37.8915E-12,36.6730E-12,18.3886E-12,27.0664E-12,33.3971E-12,36.9525E-12,34.5321E-12,20.5119E-12,29.0049E-12,32.8775E-12,36.0059E-12,32.6518E-12,22.2330E-12,28.3721E-12,32.4485E-12,35.1181E-12,31.0390E-12,23.8412E-12,28.0180E-12,32.0661E-12,34.2870E-12,29.6599E-12,24.7160E-12,27.7665E-12,31.7192E-12,33.5072E-12,28.4782E-12,24.5970E-12,27.5543E-12,31.4006E-12,32.7738E-12,27.4622E-12,24.3602E-12,27.3654E-12,31.1043E-12,32.0826E-12,26.5850E-12,24.1801E-12,27.1944E-12,30.8262E-12,31.4310E-12,25.8245E-12
3.98107E9,16.3987E-12,21.6925E-12,34.1971E-12,37.5741E-12,36.1864E-12,18.3540E-12,26.9902E-12,33.2706E-12,36.6428E-12,34.0772E-12,20.4707E-12,28.9536E-12,32.7568E-12,35.6974E-12,32.2285E-12,22.2057E-12,28.3318E-12,32.3286E-12,34.8091E-12,30.6466E-12,23.8205E-12,27.9804E-12,31.9452E-12,33.9775E-12,29.2969E-12,24.6998E-12,27.7298E-12,31.5964E-12,33.1978E-12,28.1429E-12,24.5841E-12,27.5177E-12,31.2754E-12,32.4653E-12,27.1525E-12,24.3488E-12,27.3287E-12,30.9764E-12,31.7760E-12,26.2990E-12,24.1694E-12,27.1573E-12,30.6955E-12,31.1270E-12,25.5601E-12
4.07380E9,16.3732E-12,21.6033E-12,34.0245E-12,37.2601E-12,35.7147E-12,18.3201E-12,26.9142E-12,33.1441E-12,36.3364E-12,33.6371E-12,20.4296E-12,28.9024E-12,32.6360E-12,35.3926E-12,31.8197E-12,22.1785E-12,28.2917E-12,32.2086E-12,34.5042E-12,30.2683E-12,23.8000E-12,27.9430E-12,31.8242E-12,33.6726E-12,28.9475E-12,24.6839E-12,27.6932E-12,31.4736E-12,32.8934E-12,27.8206E-12,24.5715E-12,27.4813E-12,31.1502E-12,32.1623E-12,26.8553E-12,24.3377E-12,27.2922E-12,30.8486E-12,31.4751E-12,26.0248E-12,24.1589E-12,27.1204E-12,30.5649E-12,30.8292E-12,25.3070E-12
4.16869E9,16.3484E-12,21.5164E-12,33.8534E-12,36.9512E-12,35.2591E-12,18.2870E-12,26.8387E-12,33.0182E-12,36.0349E-12,33.2125E-12,20.3888E-12,28.8515E-12,32.5158E-12,35.0927E-12,31.4261E-12,22.1514E-12,28.2519E-12,32.0892E-12,34.2046E-12,29.9045E-12,23.7797E-12,27.9060E-12,31.7038E-12,33.3732E-12,28.6121E-12,24.6684E-12,27.6570E-12,31.3513E-12,32.5950E-12,27.5116E-12,24.5592E-12,27.4453E-12,31.0256E-12,31.8655E-12,26.5707E-12,24.3269E-12,27.2559E-12,30.7214E-12,31.1809E-12,25.7625E-12,24.1488E-12,27.0838E-12,30.4350E-12,30.5382E-12,25.0651E-12
4.26580E9,16.3243E-12,21.4317E-12,33.6850E-12,36.6487E-12,34.8206E-12,18.2546E-12,26.7642E-12,32.8937E-12,35.7394E-12,32.8042E-12,20.3483E-12,28.8013E-12,32.3969E-12,34.7989E-12,31.0479E-12,22.1245E-12,28.2126E-12,31.9709E-12,33.9113E-12,29.5556E-12,23.7597E-12,27.8694E-12,31.5845E-12,33.0805E-12,28.2907E-12,24.6532E-12,27.6213E-12,31.2302E-12,32.3034E-12,27.2158E-12,24.5473E-12,27.4097E-12,30.9021E-12,31.5759E-12,26.2986E-12,24.3165E-12,27.2202E-12,30.5954E-12,30.8940E-12,25.5120E-12,24.1390E-12,27.0477E-12,30.3062E-12,30.2549E-12,24.8342E-12
4.36516E9,16.3009E-12,21.3496E-12,33.5200E-12,36.3540E-12,34.3998E-12,18.2229E-12,26.6911E-12,32.7712E-12,35.4513E-12,32.4126E-12,20.3083E-12,28.7520E-12,32.2798E-12,34.5124E-12,30.6856E-12,22.0979E-12,28.1741E-12,31.8544E-12,33.6253E-12,29.2215E-12,23.7402E-12,27.8337E-12,31.4670E-12,32.7952E-12,27.9834E-12,24.6385E-12,27.5863E-12,31.1108E-12,32.0194E-12,26.9333E-12,24.5358E-12,27.3749E-12,30.7804E-12,31.2940E-12,26.0389E-12,24.3065E-12,27.1852E-12,30.4710E-12,30.6151E-12,25.2732E-12,24.1297E-12,27.0122E-12,30.1791E-12,29.9796E-12,24.6144E-12
4.46684E9,16.2782E-12,21.2700E-12,33.3594E-12,36.0683E-12,33.9972E-12,18.1920E-12,26.6197E-12,32.6516E-12,35.1715E-12,32.0381E-12,20.2688E-12,28.7040E-12,32.1652E-12,34.2341E-12,30.3392E-12,22.0718E-12,28.1368E-12,31.7404E-12,33.3475E-12,28.9024E-12,23.7213E-12,27.7989E-12,31.3518E-12,32.5181E-12,27.6900E-12,24.6244E-12,27.5523E-12,30.9936E-12,31.7438E-12,26.6639E-12,24.5249E-12,27.3410E-12,30.6608E-12,31.0206E-12,25.7914E-12,24.2971E-12,27.1511E-12,30.3488E-12,30.3447E-12,25.0457E-12,24.1209E-12,26.9777E-12,30.0542E-12,29.7129E-12,24.4051E-12
4.57088E9,16.2563E-12,21.1931E-12,33.2040E-12,35.7926E-12,33.6133E-12,18.1619E-12,26.5503E-12,32.5354E-12,34.9011E-12,31.6806E-12,20.2299E-12,28.6576E-12,32.0538E-12,33.9649E-12,30.0087E-12,22.0463E-12,28.1007E-12,31.6293E-12,33.0786E-12,28.5981E-12,23.7031E-12,27.7654E-12,31.2394E-12,32.2500E-12,27.4104E-12,24.6109E-12,27.5195E-12,30.8792E-12,31.4770E-12,26.4072E-12,24.5146E-12,27.3083E-12,30.5440E-12,30.7560E-12,25.5558E-12,24.2882E-12,27.1181E-12,30.2293E-12,30.0831E-12,24.8294E-12,24.1126E-12,26.9442E-12,29.9319E-12,29.4551E-12,24.2062E-12
4.67735E9,16.2350E-12,21.1188E-12,33.0546E-12,35.5280E-12,33.2479E-12,18.1325E-12,26.4835E-12,32.4234E-12,34.6408E-12,31.3402E-12,20.1917E-12,28.6131E-12,31.9462E-12,33.7053E-12,29.6939E-12,22.0215E-12,28.0662E-12,31.5217E-12,32.8193E-12,28.3082E-12,23.6856E-12,27.7333E-12,31.1304E-12,31.9911E-12,27.1441E-12,24.5983E-12,27.4881E-12,30.7681E-12,31.2194E-12,26.1629E-12,24.5050E-12,27.2769E-12,30.4303E-12,30.5006E-12,25.3317E-12,24.2800E-12,27.0864E-12,30.1129E-12,29.8306E-12,24.6237E-12,24.1050E-12,26.9120E-12,29.8127E-12,29.2063E-12,24.0173E-12
4.78630E9,16.2144E-12,21.0472E-12,32.9119E-12,35.2751E-12,32.9009E-12,18.1037E-12,26.4194E-12,32.3161E-12,34.3913E-12,31.0164E-12,20.1542E-12,28.5707E-12,31.8428E-12,33.4560E-12,29.3943E-12,21.9974E-12,28.0335E-12,31.4182E-12,32.5697E-12,28.0324E-12,23.6691E-12,27.7029E-12,31.0253E-12,31.7419E-12,26.8908E-12,24.5864E-12,27.4583E-12,30.6606E-12,30.9713E-12,25.9306E-12,24.4962E-12,27.2470E-12,30.3202E-12,30.2545E-12,25.1187E-12,24.2725E-12,27.0562E-12,29.9999E-12,29.5874E-12,24.4282E-12,24.0981E-12,26.8813E-12,29.6968E-12,28.9666E-12,23.8378E-12
4.89779E9,16.1945E-12,20.9783E-12,32.7765E-12,35.0345E-12,32.5719E-12,18.0757E-12,26.3583E-12,32.2141E-12,34.1530E-12,30.7088E-12,20.1174E-12,28.5308E-12,31.7442E-12,33.2173E-12,29.1095E-12,21.9741E-12,28.0029E-12,31.3192E-12,32.3304E-12,27.7699E-12,23.6535E-12,27.6744E-12,30.9245E-12,31.5025E-12,26.6498E-12,24.5756E-12,27.4303E-12,30.5573E-12,30.7328E-12,25.7096E-12,24.4882E-12,27.2189E-12,30.2140E-12,30.0177E-12,24.9161E-12,24.2658E-12,27.0276E-12,29.8908E-12,29.3532E-12,24.2425E-12,24.0918E-12,26.8521E-12,29.5846E-12,28.7359E-12,23.6673E-12
5.01187E9,16.1752E-12,20.9120E-12,32.6488E-12,34.8065E-12,32.2602E-12,18.0484E-12,26.3005E-12,32.1179E-12,33.9261E-12,30.4167E-12,20.0813E-12,28.4937E-12,31.6509E-12,32.9892E-12,28.8385E-12,21.9517E-12,27.9745E-12,31.2250E-12,32.1011E-12,27.5202E-12,23.6390E-12,27.6480E-12,30.8282E-12,31.2728E-12,26.4204E-12,24.5657E-12,27.4043E-12,30.4583E-12,30.5037E-12,25.4993E-12,24.4811E-12,27.1927E-12,30.1120E-12,29.7901E-12,24.7233E-12,24.2599E-12,27.0009E-12,29.7856E-12,29.1281E-12,24.0658E-12,24.0864E-12,26.8247E-12,29.4763E-12,28.5140E-12,23.5052E-12
5.12861E9,16.1566E-12,20.8483E-12,32.5292E-12,34.5910E-12,31.9649E-12,18.0216E-12,26.2462E-12,32.0277E-12,33.7105E-12,30.1391E-12,20.0460E-12,28.4595E-12,31.5630E-12,32.7717E-12,28.5807E-12,21.9303E-12,27.9486E-12,31.1359E-12,31.8819E-12,27.2824E-12,23.6257E-12,27.6238E-12,30.7367E-12,31.0527E-12,26.2019E-12,24.5570E-12,27.3803E-12,30.3639E-12,30.2837E-12,25.2988E-12,24.4750E-12,27.1685E-12,30.0143E-12,29.5714E-12,24.5397E-12,24.2548E-12,26.9761E-12,29.6846E-12,28.9115E-12,23.8975E-12,24.0818E-12,26.7992E-12,29.3719E-12,28.3004E-12,23.3509E-12
5.24807E9,16.1387E-12,20.7869E-12,32.4179E-12,34.3879E-12,31.6848E-12,17.9955E-12,26.1955E-12,31.9438E-12,33.5061E-12,29.8749E-12,20.0115E-12,28.4284E-12,31.4809E-12,32.5645E-12,28.3348E-12,21.9098E-12,27.9253E-12,31.0522E-12,31.6722E-12,27.0553E-12,23.6135E-12,27.6021E-12,30.6502E-12,30.8416E-12,25.9932E-12,24.5493E-12,27.3587E-12,30.2741E-12,30.0724E-12,25.1075E-12,24.4698E-12,27.1464E-12,29.9211E-12,29.3609E-12,24.3644E-12,24.2507E-12,26.9534E-12,29.5878E-12,28.7030E-12,23.7369E-12,24.0780E-12,26.7756E-12,29.2716E-12,28.0946E-12,23.2037E-12
5.37032E9,16.1213E-12,20.7278E-12,32.3148E-12,34.1966E-12,31.4184E-12,17.9700E-12,26.1484E-12,31.8664E-12,33.3123E-12,29.6228E-12,19.9776E-12,28.4005E-12,31.4045E-12,32.3668E-12,28.0997E-12,21.8903E-12,27.9046E-12,30.9737E-12,31.4714E-12,26.8381E-12,23.6025E-12,27.5827E-12,30.5686E-12,30.6389E-12,25.7934E-12,24.5428E-12,27.3393E-12,30.1889E-12,29.8690E-12,24.9243E-12,24.4657E-12,27.1265E-12,29.8322E-12,29.1582E-12,24.1966E-12,24.2475E-12,26.9327E-12,29.4951E-12,28.5018E-12,23.5832E-12,24.0751E-12,26.7540E-12,29.1752E-12,27.8960E-12,23.0629E-12
